TIMESTEP,SID1003MEAN(mm),SID1003MINIMUM(mm),SID1003MAXIMUM(mm),SID1003VARIANCE(mm^2),SID1003STD_DEV(mm),SID1003SUM,SID1003COUNT
2008-11-01T00:00:00Z,40.56931,0,373,4194.303,64.76344,10038.188,10571
2008-12-01T00:00:00Z,133.2664,0,553.4,15073.202,122.77297,10038.188,10571
2009-01-01T00:00:00Z,0.96556556,0,95.1,39.2895,6.2681336,10038.188,10571
2009-02-01T00:00:00Z,52.973183,0,286,4147.837,64.4037,10038.188,10571
2009-03-01T00:00:00Z,36.865887,0,421.6,4110.2085,64.11091,10038.188,10571
2009-04-01T00:00:00Z,4.172369,0,458.9,1054.1108,32.46707,10038.188,10571
2009-05-01T00:00:00Z,0.6580528,0,397.5,173.80254,13.183418,10038.188,10571
2009-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
2009-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
2009-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
2009-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
2009-10-01T00:00:00Z,0.095371775,0,63.8,3.5087695,1.873171,10038.188,10571
2009-11-01T00:00:00Z,18.556469,0,279.7,1288.3302,35.89332,10038.188,10571
2009-12-01T00:00:00Z,11.167676,0,166.6,636.0127,25.219292,10038.188,10571
2010-01-01T00:00:00Z,96.65836,0,353.5,7736.5986,87.95794,10038.188,10571
2010-02-01T00:00:00Z,28.777636,0,307.5,2432.5457,49.320843,10038.188,10571
2010-03-01T00:00:00Z,25.597336,0,362,2356.1047,48.539722,10038.188,10571
2010-04-01T00:00:00Z,31.813608,0,440.5,3096.9473,55.650223,10038.188,10571
2010-05-01T00:00:00Z,1.0756071,0,549.8,400.07812,20.001953,10038.188,10571
2010-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
2010-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
2010-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
2010-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
2010-10-01T00:00:00Z,0.3361267,0,89.9,15.850816,3.9813082,10038.244,10572
2010-11-01T00:00:00Z,56.394466,0,375.80002,5470.492,73.962776,10038.244,10572
2010-12-01T00:00:00Z,186.68529,0,573.9,19529.916,139.74948,10038.244,10572
